Batch_ID,Transaction_ID,Customer_ID,Account_Type,Total_Balance,Transaction_Amount,Updated_Balance,Investment_Amount,Investment_Type,Is_Anomaly,Transaction_Date,Year,Month,Day,Processed_At
BATCH_20251109_161848,307854,203984,Savings,83544,4643.0,78901.0,41672,Mutual Fund,0,2024-06-28,2024,6,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307855,207186,Savings,57932,4680.5907416325335,53251.409258367465,4466,Recurring Deposit,0,2023-08-31,2023,8,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307856,206061,Current,97284,161.0,97123.0,17803,Fixed Deposit,0,2022-07-23,2022,7,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307857,207540,Current,98735,2578.0,96157.0,16946,Recurring Deposit,0,2024-03-04,2024,3,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307858,205273,Current,49714,3493.0,46221.0,45065,Recurring Deposit,0,2023-06-14,2023,6,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307859,208385,Current,7493,4492.0,3001.0,44485,Recurring Deposit,1,2024-12-21,2024,12,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307860,202651,Current,85821,317.0,85504.0,44720,Recurring Deposit,0,2023-01-30,2023,1,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307861,202435,Current,22006,3600.0,18406.0,36654,Mutual Fund,0,2022-12-20,2022,12,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307862,205525,Business,57980,178.0,57802.0,21397,Mutual Fund,0,2024-07-29,2024,7,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307863,200367,Savings,83030,2912.0,80118.0,29603,Recurring Deposit,0,2022-05-21,2022,5,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307864,202609,Current,6720,669.180477520225,6050.819522479775,19321,Recurring Deposit,0,2023-11-07,2023,11,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307865,207615,Business,48350,502.0,47848.0,10308,Mutual Fund,0,2025-01-10,2025,1,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307866,207122,Business,78644,1834.0,76810.0,40252,Fixed Deposit,0,2023-01-11,2023,1,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307867,207945,Current,9304,1619.0,7685.0,43893,Mutual Fund,0,2023-06-28,2023,6,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307868,201889,Savings,11705,193.0,11512.0,45815,Mutual Fund,0,2025-03-06,2025,3,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307869,208719,Current,34596,291.0,34305.0,22657,Mutual Fund,0,2023-11-17,2023,11,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307870,202147,Savings,91692,3854.0,87838.0,27740,Recurring Deposit,0,2022-09-02,2022,9,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307871,205558,Savings,40154,3610.0,36544.0,10210,Recurring Deposit,0,2024-11-24,2024,11,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307872,208469,Current,9647,4145.0,5502.0,12570,Recurring Deposit,0,2025-02-23,2025,2,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307873,201401,Savings,69515,2590.0,66925.0,5447,Recurring Deposit,0,2023-09-30,2023,9,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307874,200328,Savings,19614,3219.0,16395.0,12097,Fixed Deposit,0,2024-04-14,2024,4,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307875,201023,Savings,6444,4497.0,1947.0,29731,Mutual Fund,1,2022-07-30,2022,7,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307876,208955,Current,96573,3736.0,92837.0,41612,Fixed Deposit,0,2024-11-28,2024,11,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307877,200032,Savings,59951,4983.0,54968.0,24434,Recurring Deposit,0,2024-01-30,2024,1,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307878,203168,Savings,98266,1341.0,96925.0,39604,Mutual Fund,0,2023-01-09,2023,1,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307879,200385,Business,96634,585.0,96049.0,18825,Recurring Deposit,0,2022-10-24,2022,10,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307880,206756,Current,82569,2099.0,80470.0,39752,Fixed Deposit,0,2022-05-15,2022,5,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307881,203388,Savings,94125,1542.0,92583.0,38177,Fixed Deposit,0,2023-01-14,2023,1,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307882,206464,Current,77538,2795.0,74743.0,14507,Recurring Deposit,0,2022-04-29,2022,4,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307883,204181,Current,85605,2085.0,83520.0,6685,Fixed Deposit,0,2024-09-27,2024,9,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307884,202589,Business,51416,4735.0,46681.0,7599,Recurring Deposit,0,2023-03-26,2023,3,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307885,209279,Business,26208,4211.0,21997.0,13401,Recurring Deposit,0,2024-04-18,2024,4,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307886,208271,Savings,81976,2606.0,79370.0,17827,Fixed Deposit,0,2023-11-14,2023,11,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307887,200393,Savings,43830,2132.0,41698.0,2802,Fixed Deposit,0,2022-06-26,2022,6,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307888,200666,Savings,64646,4515.0,60131.0,36009,Recurring Deposit,0,2024-07-07,2024,7,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307889,202925,Current,22909,2568.0,20341.0,34240,Recurring Deposit,0,2024-12-14,2024,12,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307890,207978,Business,41134,1712.7803035461577,39421.219696453845,36379,Recurring Deposit,0,2023-07-12,2023,7,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307891,202258,Business,22505,2692.0,19813.0,41846,Mutual Fund,0,2024-05-05,2024,5,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307892,207538,Savings,76086,1925.0,74161.0,27187,Fixed Deposit,0,2024-06-27,2024,6,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307893,207266,Business,32765,4848.0,27917.0,18248,Fixed Deposit,0,2024-02-16,2024,2,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307894,202314,Current,69077,4174.0,64903.0,4487,Fixed Deposit,0,2022-04-15,2022,4,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307895,209267,Savings,13453,2931.0,10522.0,18477,Fixed Deposit,0,2022-05-17,2022,5,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307896,207289,Business,9308,3975.0,5333.0,11346,Fixed Deposit,0,2023-08-30,2023,8,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307897,200031,Savings,50000,1848.0,48152.0,23784,Recurring Deposit,0,2022-06-16,2022,6,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307898,201020,Current,3390,4746.0,-1356.0,7629,Recurring Deposit,1,2023-08-27,2023,8,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307899,209551,Current,66824,3290.0,63534.0,45647,Mutual Fund,0,2022-05-26,2022,5,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307900,204563,Savings,25913,536.0,25377.0,4603,Fixed Deposit,0,2023-12-10,2023,12,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307901,200291,Savings,59219,4981.0,54238.0,14425,Recurring Deposit,0,2022-09-20,2022,9,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307902,207598,Business,8302,1676.0,6626.0,25100,Fixed Deposit,0,2023-02-12,2023,2,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307903,208791,Current,95522,1612.0,93910.0,1359,Mutual Fund,0,2024-12-30,2024,12,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307904,200170,Current,8895,4302.0,4593.0,23529,Mutual Fund,0,2025-01-20,2025,1,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307905,206511,Savings,35058,1863.0,33195.0,47669,Mutual Fund,0,2024-06-10,2024,6,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307906,203892,Business,57977,3207.0,54770.0,41657,Recurring Deposit,0,2024-03-02,2024,3,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307907,207300,Savings,90472,602.0,89870.0,41080,Mutual Fund,0,2025-02-06,2025,2,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307908,209298,Savings,50084,555.5110932608957,49528.488906739105,3663,Fixed Deposit,0,2024-07-01,2024,7,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307909,202930,Savings,22624,2344.0,20280.0,33617,Mutual Fund,0,2022-11-07,2022,11,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307910,202939,Current,68572,629.015699244705,67942.9843007553,34566,Mutual Fund,0,2024-09-05,2024,9,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307911,200111,Savings,38120,2052.0,36068.0,44794,Mutual Fund,0,2023-03-17,2023,3,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307912,200354,Savings,26370,4764.0,21606.0,14628,Fixed Deposit,0,2022-07-10,2022,7,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307913,205889,Business,74974,2470.0,72504.0,48519,Fixed Deposit,0,2022-05-17,2022,5,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307914,208073,Savings,91696,2603.0,89093.0,6456,Mutual Fund,0,2022-10-26,2022,10,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307915,208382,Business,57283,2682.0,54601.0,13631,Recurring Deposit,0,2024-04-18,2024,4,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307916,203642,Savings,90931,382.0,90549.0,35279,Recurring Deposit,0,2024-12-30,2024,12,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307917,202309,Current,41255,517.0,40738.0,40555,Recurring Deposit,0,2022-04-19,2022,4,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307918,209939,Savings,47640,4956.0,42684.0,38188,Mutual Fund,0,2024-03-22,2024,3,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307919,209554,Current,89944,4388.0,85556.0,24412,Mutual Fund,0,2024-11-05,2024,11,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307920,207215,Savings,6062,4716.0,1346.0,19942,Recurring Deposit,1,2022-05-31,2022,5,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307921,205020,Current,90849,2511.0,88338.0,23138,Recurring Deposit,0,2023-04-01,2023,4,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307922,203927,Current,49290,636.0,48654.0,12763,Recurring Deposit,0,2025-03-14,2025,3,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307923,204424,Savings,19360,2225.0,17135.0,12304,Fixed Deposit,0,2024-12-22,2024,12,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307924,202919,Business,54416,1114.0,53302.0,38248,Fixed Deposit,0,2022-10-09,2022,10,9,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307925,208964,Current,4663,4661.0,2.0,6545,Recurring Deposit,1,2022-04-12,2022,4,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307926,202064,Current,19887,4436.0,15451.0,49834,Fixed Deposit,0,2022-12-13,2022,12,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307927,205655,Savings,11991,382.0,11609.0,13822,Fixed Deposit,0,2024-11-27,2024,11,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307928,208026,Business,94957,4911.0,90046.0,16628,Mutual Fund,0,2022-06-06,2022,6,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307929,205743,Current,31051,1819.0,29232.0,12989,Fixed Deposit,0,2023-07-11,2023,7,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307930,206225,Savings,73814,2194.0,71620.0,27334,Mutual Fund,0,2022-08-19,2022,8,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307931,205637,Current,40515,4884.0,35631.0,45445,Mutual Fund,0,2024-02-27,2024,2,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307932,202843,Savings,15626,1777.0,13849.0,31667,Recurring Deposit,0,2024-10-25,2024,10,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307933,206249,Savings,42646,1719.0,40927.0,41021,Fixed Deposit,0,2022-12-11,2022,12,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307934,201683,Business,40197,2723.434011689068,37473.56598831093,21494,Recurring Deposit,0,2024-09-24,2024,9,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307935,207887,Savings,67291,798.0,66493.0,29091,Mutual Fund,0,2022-06-28,2022,6,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307936,200146,Business,3056,1939.0,1117.0,30310,Fixed Deposit,1,2022-09-02,2022,9,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307937,203079,Savings,81960,2505.0,79455.0,2048,Recurring Deposit,0,2022-09-14,2022,9,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307938,203876,Savings,15672,1576.0,14096.0,25505,Recurring Deposit,0,2024-05-01,2024,5,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307939,209916,Current,61077,3172.0,57905.0,18921,Recurring Deposit,0,2024-09-30,2024,9,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307940,202558,Business,33383,4394.0,28989.0,2088,Mutual Fund,0,2024-11-01,2024,11,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307941,208926,Current,14589,2152.0,12437.0,13115,Recurring Deposit,0,2023-02-26,2023,2,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307942,204133,Business,96241,695.0,95546.0,42131,Recurring Deposit,0,2022-06-27,2022,6,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307943,206070,Business,86337,2324.1513067106757,84012.84869328933,38017,Fixed Deposit,0,2023-01-29,2023,1,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307944,207391,Current,80245,268.0,79977.0,44399,Mutual Fund,0,2024-01-12,2024,1,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307945,208078,Business,86208,1043.0,85165.0,37946,Mutual Fund,0,2023-08-27,2023,8,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307946,208762,Business,70102,2606.0,67496.0,43142,Fixed Deposit,0,2025-02-06,2025,2,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307947,203658,Current,92786,3504.0,89282.0,29265,Recurring Deposit,0,2023-12-05,2023,12,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307948,207529,Business,88442,4116.0,84326.0,27561,Recurring Deposit,0,2023-08-06,2023,8,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307949,209939,Current,98514,1509.0,97005.0,47556,Fixed Deposit,0,2022-09-24,2022,9,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307950,201419,Savings,22810,1442.0,21368.0,3441,Fixed Deposit,0,2025-02-15,2025,2,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307951,209072,Current,49155,822.0,48333.0,10455,Mutual Fund,0,2024-08-31,2024,8,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307952,200848,Business,23810,2052.0,21758.0,1045,Fixed Deposit,0,2024-07-16,2024,7,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307953,206930,Savings,11747,3912.0,7835.0,32417,Recurring Deposit,0,2022-10-20,2022,10,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307954,208956,Savings,61150,4570.0,56580.0,18620,Recurring Deposit,0,2023-08-02,2023,8,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307955,206426,Savings,3197,1404.0,1793.0,2458,Recurring Deposit,0,2023-02-15,2023,2,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307956,207604,Current,49280,3027.0,46253.0,30007,Mutual Fund,0,2022-05-30,2022,5,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307957,205801,Current,36805,4811.0,31994.0,44090,Recurring Deposit,0,2024-09-27,2024,9,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307958,204347,Savings,90874,4704.0,86170.0,15521,Fixed Deposit,0,2022-12-15,2022,12,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307959,209587,Business,96679,2696.0,93983.0,29733,Mutual Fund,0,2023-08-24,2023,8,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307960,205420,Business,55182,336.0,54846.0,8165,Mutual Fund,0,2022-06-27,2022,6,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307961,209539,Savings,37102,780.0,36322.0,28015,Mutual Fund,0,2022-09-24,2022,9,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307962,208899,Business,23405,466.0,22939.0,37760,Recurring Deposit,0,2023-05-20,2023,5,20,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307963,209046,Business,90736,2896.0,87840.0,27421,Fixed Deposit,0,2022-10-26,2022,10,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307964,202083,Current,49757,2746.0,47011.0,14356,Mutual Fund,0,2023-12-25,2023,12,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307965,207626,Business,85881,1126.0,84755.0,49684,Mutual Fund,0,2022-12-07,2022,12,7,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307966,209445,Current,47494,2933.0,44561.0,39012,Mutual Fund,0,2025-03-06,2025,3,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307967,209860,Savings,64293,2460.0,61833.0,21411,Fixed Deposit,0,2023-10-16,2023,10,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307968,203354,Business,40228,3095.0,37133.0,33703,Fixed Deposit,0,2024-07-27,2024,7,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307969,209754,Business,27797,3731.0,24066.0,31250,Recurring Deposit,0,2022-12-02,2022,12,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307970,209822,Current,34012,2167.0,31845.0,3172,Fixed Deposit,0,2024-01-31,2024,1,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307971,207499,Current,91453,1083.0,90370.0,7847,Recurring Deposit,0,2023-04-03,2023,4,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307972,207103,Savings,38342,2356.0,35986.0,30155,Fixed Deposit,0,2024-09-10,2024,9,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307973,202949,Savings,52221,4304.0,47917.0,48329,Recurring Deposit,0,2022-05-23,2022,5,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307974,207243,Business,64284,3055.0,61229.0,33943,Recurring Deposit,0,2022-10-14,2022,10,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307975,203511,Current,50428,4322.0,46106.0,25650,Recurring Deposit,0,2022-08-23,2022,8,23,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307976,201151,Current,6020,2089.0,3931.0,36568,Mutual Fund,0,2024-11-27,2024,11,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307977,200277,Business,20540,2217.0,18323.0,17033,Recurring Deposit,0,2024-10-27,2024,10,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307978,203766,Current,13340,2193.0,11147.0,35867,Mutual Fund,0,2023-10-26,2023,10,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307979,208522,Current,95882,2342.0,93540.0,14392,Fixed Deposit,0,2022-11-21,2022,11,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307980,206503,Current,46910,4319.0,42591.0,15855,Mutual Fund,0,2022-04-14,2022,4,14,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307981,207731,Current,87439,3850.0,83589.0,40229,Recurring Deposit,0,2024-04-15,2024,4,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307982,200870,Business,89043,646.2198047088137,88396.78019529118,44840,Mutual Fund,0,2022-07-24,2022,7,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307983,206245,Savings,60350,2064.0,58286.0,24181,Recurring Deposit,0,2022-03-30,2022,3,30,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307984,208568,Savings,14393,2785.6081190759774,11607.391880924022,41004,Mutual Fund,0,2022-04-01,2022,4,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307985,202636,Business,38434,419.0,38015.0,5442,Fixed Deposit,0,2022-12-24,2022,12,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307986,204093,Savings,59198,1945.0,57253.0,26519,Mutual Fund,0,2022-08-06,2022,8,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307987,209013,Current,67304,4929.0,62375.0,12350,Recurring Deposit,0,2024-12-27,2024,12,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307988,201863,Business,10714,1301.0,9413.0,23155,Mutual Fund,0,2024-09-28,2024,9,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307989,205978,Savings,20627,2282.0,18345.0,5927,Recurring Deposit,0,2023-06-04,2023,6,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307990,204223,Current,72737,3642.0,69095.0,9179,Recurring Deposit,0,2023-12-27,2023,12,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307991,209134,Savings,44189,1571.0,42618.0,14435,Fixed Deposit,0,2025-03-02,2025,3,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307992,206495,Business,25456,2669.0,22787.0,20591,Recurring Deposit,0,2024-03-29,2024,3,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307993,203753,Savings,6912,1201.0,5711.0,12132,Recurring Deposit,0,2025-02-28,2025,2,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307994,208450,Savings,79757,2856.0,76901.0,18895,Fixed Deposit,0,2022-10-04,2022,10,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307995,209425,Savings,71117,3361.0,67756.0,18729,Recurring Deposit,0,2023-02-04,2023,2,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307996,202069,Business,70638,3062.0,67576.0,37556,Mutual Fund,0,2022-10-29,2022,10,29,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307997,201184,Current,26005,132.0,25873.0,2744,Fixed Deposit,0,2024-12-08,2024,12,8,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307998,205861,Business,10551,1240.0,9311.0,24630,Fixed Deposit,0,2023-05-15,2023,5,15,2025-11-09 16:18:48.216485
BATCH_20251109_161848,307999,202406,Savings,3677,4074.0,-397.0,26483,Recurring Deposit,1,2024-06-10,2024,6,10,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308000,201878,Business,45578,1665.0,43913.0,29642,Recurring Deposit,0,2024-02-18,2024,2,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308001,200829,Savings,63458,4743.0,58715.0,14417,Fixed Deposit,0,2023-12-21,2023,12,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308002,205404,Current,86948,3017.0,83931.0,11863,Mutual Fund,0,2023-03-27,2023,3,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308003,205953,Current,77800,4569.0,73231.0,7770,Recurring Deposit,0,2022-12-17,2022,12,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308004,206449,Savings,12667,4910.0,7757.0,15914,Mutual Fund,0,2024-10-24,2024,10,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308005,200047,Business,8920,2766.0,6154.0,35177,Recurring Deposit,0,2025-02-27,2025,2,27,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308006,207467,Savings,55713,4807.0,50906.0,46710,Recurring Deposit,0,2022-05-18,2022,5,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308007,209457,Business,12994,692.0,12302.0,7278,Fixed Deposit,0,2024-10-02,2024,10,2,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308008,203575,Business,58280,2423.4179713053977,55856.582028694604,48291,Fixed Deposit,0,2022-12-25,2022,12,25,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308009,201734,Savings,31500,2210.0,29290.0,5359,Mutual Fund,0,2024-05-05,2024,5,5,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308010,209313,Current,88447,275.0,88172.0,23617,Fixed Deposit,0,2024-10-26,2024,10,26,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308011,209007,Current,19032,2398.3733165569174,16633.626683443083,5743,Mutual Fund,0,2022-08-04,2022,8,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308012,205384,Business,41580,2581.2799856033344,38998.72001439666,5893,Mutual Fund,0,2024-11-19,2024,11,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308013,206328,Savings,95090,4030.0,91060.0,32852,Fixed Deposit,0,2023-07-01,2023,7,1,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308014,209911,Savings,61956,2846.0,59110.0,46907,Mutual Fund,0,2023-09-12,2023,9,12,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308015,206926,Savings,32382,2084.0,30298.0,27677,Fixed Deposit,0,2023-12-31,2023,12,31,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308016,208926,Current,73669,933.0,72736.0,9885,Mutual Fund,0,2022-03-28,2022,3,28,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308017,203516,Current,66246,1240.0,65006.0,29382,Mutual Fund,0,2024-08-03,2024,8,3,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308018,201906,Business,52095,2004.0,50091.0,31975,Recurring Deposit,0,2023-03-22,2023,3,22,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308019,201262,Current,49205,434.0,48771.0,13667,Fixed Deposit,0,2023-01-13,2023,1,13,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308020,200557,Current,7268,4569.0,2699.0,16028,Fixed Deposit,1,2022-09-19,2022,9,19,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308021,206470,Savings,36658,4623.0,32035.0,1733,Fixed Deposit,0,2024-06-21,2024,6,21,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308022,203362,Savings,41768,4315.0,37453.0,23558,Fixed Deposit,0,2022-08-16,2022,8,16,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308023,208047,Current,90771,3747.0,87024.0,14724,Recurring Deposit,0,2024-11-06,2024,11,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308024,200289,Business,16257,1086.0,15171.0,22597,Recurring Deposit,0,2023-10-04,2023,10,4,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308025,202274,Savings,75935,2443.0,73492.0,34528,Recurring Deposit,0,2024-07-06,2024,7,6,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308026,203870,Business,4603,4766.0,-163.0,13790,Recurring Deposit,1,2024-05-17,2024,5,17,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308027,203595,Current,88072,3286.0,84786.0,43621,Fixed Deposit,0,2023-02-24,2023,2,24,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308028,204270,Current,33174,1465.0,31709.0,46151,Mutual Fund,0,2024-03-11,2024,3,11,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308029,203712,Savings,10717,4443.0,6274.0,22387,Fixed Deposit,0,2024-11-18,2024,11,18,2025-11-09 16:18:48.216485
BATCH_20251109_161848,308030,200846,Savings,9876,3448.0,6428.0,26604,Fixed Deposit,0,2025-01-08,2025,1,8,2025-11-09 16:18:48.216485
